Assembly, pident, qcovs, Qval,Strain,Size (Mb),WGS,Scaffolds,Genes,Proteins
GCA_900040385.1,15,11,26,st1649,2.82164,FGNY01,49,2916,2765
GCA_900040395.1,22,13,35,st698,2.84615,FGPC01,58,2996,2804
GCA_900040405.1,24,13,37,st718,2.91576,FGPD01,57,3069,2865
GCA_900040415.1,14,11,25,st1179,2.83053,FGQJ01,73,2933,2784
GCA_900040425.1,14,12,26,st1251,2.82973,FGQO01,62,2929,2782
GCA_900040435.1,14,12,26,st1299,2.86069,FGQT01,71,2967,2817
GCA_900040445.1,15,11,26,st1620,2.80468,FGRW01,42,2892,2745
GCA_900040465.1,14,12,26,st1738,2.81833,FGSN01,57,2913,2756
GCA_900040475.1,15,12,27,st1750,2.80214,FGSO01,67,2901,2752
GCA_900040485.1,16,12,28,st1778,2.77463,FGSS01,53,2876,2725
GCA_900040495.1,14,12,26,st1804,2.82919,FGSZ01,67,2932,2776
GCA_900040505.1,14,12,26,st1857,2.81619,FGTI01,64,2917,2759
GCA_900040515.1,14,12,26,st1891,2.79538,FGTL01,68,2900,2744
GCA_900040525.1,14,12,26,st1899,2.78536,FGTM01,53,2882,2727
GCA_900040535.1,14,11,25,st1924,2.7836,FGTQ01,57,2877,2732
GCA_900040545.1,15,11,26,st1927,2.80111,FGTS01,41,2889,2741
GCA_900040555.1,14,12,26,st1966,2.83425,FGTZ01,65,2931,2779
GCA_900040565.1,24,13,37,st2007,2.90892,FGUF01,51,3067,2892
GCA_900040575.1,14,11,25,st2040,2.78919,FGUG01,48,2881,2728
GCA_900040585.1,15,11,26,st2014,2.8308,FGUH01,41,2936,2785
GCA_900040595.1,15,11,26,st2063,2.78671,FGUM01,42,2871,2733
GCA_900040605.1,14,11,25,st2109,2.83754,FGUP01,62,2952,2800
GCA_900040695.1,15,11,26,st2575,2.83674,FFPA01,48,2933,2784
GCA_900040725.1,11,13,24,st343,2.74487,FFYH01,12,2866,2711
GCA_900040735.1,14,11,25,st714,2.80075,FGBW01,39,2888,2741
GCA_900040745.1,14,12,26,st752,2.82261,FGCB01,48,2919,2765
GCA_900040755.1,14,12,26,st892,2.8282,FGGF01,62,2924,2779
GCA_900040765.1,14,12,26,st1295,2.78587,FGKH01,66,2872,2726
GCA_900040775.1,14,11,25,st1600,2.78835,FGNP01,22,2876,2729
GCA_900040785.1,15,11,26,st1608,2.80421,FGNN01,38,2932,2750
GCA_900040795.1,14,11,25,st1613,2.78823,FGNR01,36,2875,2727
GCA_900040805.1,15,11,26,st1691,2.78155,FGOH01,46,2862,2715
GCA_900040815.1,10,12,22,st45,2.80393,FGOJ01,34,2900,2771
GCA_900040825.1,14,12,26,st83,2.81584,FGOK01,59,2909,2765
GCA_900040835.1,24,12,36,st233,2.9063,FGOQ01,48,3063,2885
GCA_900040845.1,14,11,25,st501,2.83164,FGOW01,55,2926,2777
GCA_900040855.1,24,12,36,st558,2.97197,FGOY01,56,3126,2940
GCA_900040865.1,15,12,27,st577,2.78504,FGOZ01,45,2859,2718
GCA_900040875.1,14,11,25,st799,2.8367,FGPF01,43,2935,2787
GCA_900040885.1,5,14,19,st859,2.90207,FGPI01,92,3085,2911
GCA_900040895.1,14,12,26,st907,2.78371,FGPM01,48,2874,2726
GCA_900040905.1,14,11,25,st924,2.82594,FGPL01,57,2921,2777
GCA_900040915.1,15,13,28,st930,2.74708,FGPO01,52,2810,2665
GCA_900040925.1,14,12,26,st983,2.91041,FGPR01,80,3036,2877
GCA_900040935.1,14,11,25,st1145,2.78319,FGQG01,50,2865,2729
GCA_900040945.1,14,12,26,st1197,2.8207,FGQK01,64,2927,2778
GCA_900040955.1,14,12,26,st1207,2.79588,FGQL01,73,2889,2747
GCA_900040965.1,14,13,27,st1293,2.83436,FGQS01,75,2933,2782
GCA_900040975.1,15,11,26,st1312,2.79505,FGQU01,70,2886,2740
GCA_900040985.1,14,12,26,st1363,2.89606,FGRA01,100,3083,2884
GCA_900041005.1,14,12,26,st1469,2.80033,FGRK01,54,2894,2738
GCA_900041015.1,14,12,26,st1599,2.78966,FGRV01,51,2883,2731
GCA_900041025.1,15,11,26,st1604,2.83166,FGRU01,49,2927,2779
GCA_900041035.1,16,12,28,st1654,2.74489,FGRZ01,42,2799,2650
GCA_900041045.1,24,14,38,st1780,2.87012,FGST01,73,2983,2832
GCA_900041055.1,14,12,26,st1817,2.79269,FGTB01,55,2920,2738
GCA_900041065.1,10,12,22,st1827,2.73647,FGTF01,23,2809,2695
GCA_900041075.1,14,12,26,st1836,2.83671,FGTK01,70,2943,2788
GCA_900041085.1,11,13,24,st1854,2.8252,FGTH01,20,2967,2803
GCA_900041095.1,14,11,25,st1903,2.84664,FGTN01,60,2964,2813
GCA_900041105.1,14,13,27,st1912,2.86382,FGTO01,72,3002,2828
GCA_900041115.1,15,11,26,st1928,2.83714,FGTR01,31,2944,2793
GCA_900041125.1,15,11,26,st1934,2.83489,FGTU01,49,2932,2779
GCA_900041135.1,14,12,26,st1971,2.80155,FGUA01,42,2897,2746
GCA_900041145.1,24,13,37,st2002,2.90947,FGUE01,53,3067,2894
GCA_900041155.1,14,12,26,st2044,2.85023,FGUI01,65,2960,2801
GCA_900041165.1,24,12,36,st2046,2.94219,FGUJ01,61,3098,2908
GCA_900041175.1,14,11,25,st2060,2.86624,FGUL01,80,2981,2830
GCA_900041185.1,9,13,22,st2099,2.77126,FGUQ01,18,2883,2732
GCA_900041195.1,14,11,25,st2208,2.81172,FGVL01,59,2905,2761
GCA_900041205.1,14,12,26,st2258,2.81691,FGVT01,59,2903,2751
GCA_900041215.1,11,13,24,st2293,2.81338,FGVW01,30,2908,2787
GCA_900041225.1,14,13,27,st2295,2.83613,FGVZ01,75,2931,2768
GCA_900041235.1,10,13,23,st2374,2.85558,FGWG01,24,3025,2861
GCA_900041775.1,15,12,27,st313,2.78124,FGED01,50,2873,2720
GCA_900041785.1,9,13,22,st1315,2.79232,FGKO01,18,2931,2775
GCA_900041795.1,15,11,26,st1638,2.81553,FGNV01,52,2896,2748
GCA_900041805.1,24,13,37,st1643,2.85025,FGNX01,41,3002,2811
GCA_900041815.1,14,11,25,st1659,2.83761,FGNZ01,64,2937,2778
GCA_900041825.1,14,11,25,st1665,2.82269,FGOC01,46,2917,2762
GCA_900041835.1,15,11,26,st1667,2.83568,FGOD01,55,2933,2783
GCA_900041845.1,24,13,37,st1684,2.94749,FGOG01,58,3114,2908
GCA_900041855.1,14,12,26,st1689,2.83425,FGOF01,56,2935,2780
GCA_900041865.1,14,12,26,st28,2.83398,FGOI01,53,2929,2780
GCA_900041875.1,14,12,26,st97,2.7899,FGOL01,52,2887,2736
GCA_900041885.1,24,13,37,st168,2.86747,FGOO01,45,3009,2827
GCA_900041905.1,14,12,26,st442,2.79863,FGOV01,62,2895,2741
GCA_900041915.1,15,11,26,st519,2.80196,FGOX01,42,2894,2744
GCA_900041925.1,16,11,27,st637,2.81841,FGPA01,51,2904,2748
GCA_900041935.1,15,13,28,st664,2.79746,FGPB01,58,2861,2720
GCA_900041945.1,14,11,25,st850,2.84032,FGPG01,62,2972,2786
GCA_900041955.1,14,11,25,st880,2.83101,FGPH01,54,2929,2781
GCA_900041965.1,25,16,41,st886,2.85647,FGPJ01,71,2992,2817
GCA_900041975.1,14,12,26,st939,2.78199,FGPP01,69,2870,2725
GCA_900041985.1,14,11,25,st945,2.82364,FGPN01,60,2924,2777
GCA_900041995.1,11,13,24,st970,2.71405,FGPQ01,24,2763,2650
GCA_900042005.1,14,11,25,st990,2.86787,FGPT01,71,2988,2829
GCA_900042015.1,15,11,26,st1014,2.83992,FGPW01,59,2954,2794
GCA_900042025.1,15,11,26,st1003,2.83493,FGPX01,58,2927,2779
GCA_900042035.1,14,12,26,st1021,2.82962,FGPZ01,62,2935,2779
GCA_900042045.1,15,11,26,st1051,2.83418,FGPY01,50,2954,2781
GCA_900042055.1,15,11,26,st1074,2.80019,FGQB01,48,2894,2750
GCA_900042065.1,14,12,26,st1135,2.77851,FGQF01,58,2860,2710
GCA_900042075.1,14,12,26,st1153,2.83004,FGQI01,65,2932,2780
GCA_900042085.1,15,13,28,st1226,2.75634,FGQM01,55,2816,2682
GCA_900042095.1,14,12,26,st1265,2.78516,FGQQ01,84,2890,2734
GCA_900042105.1,14,11,25,st1278,2.80339,FGQP01,71,2903,2750
GCA_900042115.1,14,12,26,st1284,2.84318,FGQR01,90,2951,2793
GCA_900042125.1,24,13,37,st1318,2.90749,FGQV01,58,3066,2873
GCA_900042135.1,14,13,27,st1332,2.6806,FGQW01,16,2803,2654
GCA_900042145.1,25,14,39,st1335,2.80452,FGQX01,58,2903,2725
GCA_900042155.1,22,11,33,st1358,2.85525,FGQY01,46,2990,2806
GCA_900042165.1,17,12,29,st1403,2.77957,FGRJ01,49,2862,2713
GCA_900042175.1,14,12,26,st1439,2.80371,FGRH01,65,2900,2747
GCA_900042185.1,14,12,26,st1447,2.78326,FGRE01,44,2872,2721
GCA_900042195.1,14,11,25,st1451,2.80359,FGRG01,44,2899,2751
GCA_900042205.1,14,11,25,st1522,2.87576,FGRO01,52,2995,2839
GCA_900042215.1,15,11,26,st1526,2.90456,FGRP01,56,3021,2864
GCA_900042225.1,14,11,25,st1542,2.79943,FGRQ01,36,2888,2746
GCA_900042235.1,14,12,26,st1553,2.80908,FGRR01,50,2901,2749
GCA_900042245.1,14,12,26,st1671,2.80074,FGSA01,54,2905,2752
GCA_900042255.1,24,13,37,st1690,2.94887,FGSB01,65,3104,2915
GCA_900042265.1,15,12,27,st1696,2.84014,FGSC01,58,2923,2769
GCA_900042275.1,15,11,26,st1699,2.83434,FGSD01,63,2934,2777
GCA_900042285.1,14,12,26,st1703,2.86378,FGSF01,60,2983,2829
GCA_900042295.1,17,13,30,st1707,2.84506,FGSE01,55,2927,2769
GCA_900042305.1,15,11,26,st1711,2.83768,FGSH01,49,2978,2798
GCA_900042315.1,15,12,27,st1717,2.85622,FGSL01,78,2954,2797
GCA_900042475.1,14,11,25,st255,2.85455,FFXI01,56,2944,2792
GCA_900042485.1,14,11,25,st585,2.83,FGFA01,55,2927,2778
GCA_900042495.1,10,12,22,st774,2.77753,FGPE01,24,2878,2753
GCA_900042505.1,14,12,26,st902,2.82586,FGPK01,57,2929,2780
GCA_900042515.1,9,11,20,st1823,2.85396,FGTD01,47,2967,2855
GCA_900042525.1,14,12,26,st2148,2.79366,FGUV01,58,2882,2728
GCA_900042535.1,15,11,26,st2154,2.8704,FGUY01,41,2985,2837
GCA_900042545.1,15,11,26,st2175,2.78289,FGUZ01,41,2867,2724
GCA_900042555.1,14,13,27,st2182,2.89498,FGVB01,94,3015,2852
GCA_900042565.1,14,13,27,st2195,2.80081,FGVF01,55,2899,2748
GCA_900042575.1,14,12,26,st2196,2.82403,FGVH01,72,2926,2791
GCA_900042585.1,14,11,25,st2198,2.82815,FGVI01,60,2932,2786
GCA_900042595.1,14,12,26,st2200,2.87329,FGVG01,78,3059,2866
GCA_900042605.1,14,11,25,st2203,2.85634,FGVK01,67,2974,2822
GCA_900042615.1,14,12,26,st2205,2.81933,FGVJ01,67,2917,2780
GCA_900042625.1,24,13,37,st2209,2.87015,FGVM01,62,3003,2824
GCA_900042635.1,14,12,26,st2260,2.81653,FGVU01,66,2909,2762
GCA_900042645.1,14,12,26,st2269,2.79427,FGVV01,62,2893,2744
GCA_900042655.1,24,13,37,st2271,2.94291,FGVX01,72,3096,2911
GCA_900042665.1,14,12,26,st2299,2.84081,FGWA01,54,2955,2811
GCA_900042675.1,14,12,26,st2315,2.78209,FGWB01,50,2864,2724
GCA_900042685.1,14,12,26,st2329,2.83043,FGWD01,62,2930,2780
GCA_900042695.1,14,11,25,st2334,2.81274,FGWE01,54,2907,2763
GCA_900042705.1,12,14,26,st2344,2.75082,FGWF01,42,2855,2716
GCA_900042715.1,15,11,26,st2349,2.87671,FGWH01,80,2997,2833
GCA_900042725.1,10,13,23,st2375,2.76307,FGWI01,18,2882,2723
GCA_900042735.1,14,12,26,st2218,2.8562,FGVN01,70,2972,2824
GCA_900043545.1,15,11,26,st2427,2.7763,FFOW01,68,2862,2724
GCA_900043555.1,14,11,25,st2729,2.83972,FFPB01,37,2938,2787
GCA_900043575.1,6,14,20,st2921,2.8638,FFPF01,113,3044,2882
GCA_900043585.1,15,12,27,st3102,2.87511,FFPG01,78,2987,2825
GCA_900043595.1,14,12,26,st2402,2.79761,FFPQ01,59,2884,2751
GCA_900043605.1,16,12,28,st2889,2.74979,FFPS01,40,2828,2675
GCA_900043615.1,14,12,26,st3257,2.80472,FFPT01,51,2896,2741
GCA_900043625.1,7,12,19,st3021,3.01689,FFPZ01,67,3171,3021
GCA_900043635.1,22,14,36,st1570,2.78608,FFPY01,50,2894,2719
GCA_900043645.1,15,11,26,st856,2.80153,FFQJ01,30,2888,2745
GCA_900043655.1,5,14,19,st860,2.8888,FFQK01,66,3070,2893
GCA_900043885.1,14,13,27,st133,2.82652,FFUR01,52,2929,2773
GCA_900043895.1,14,12,26,st86,2.83379,FFUU01,55,2930,2781
GCA_900043905.1,14,11,25,st81,2.8163,FFVC01,52,2899,2758
GCA_900043925.1,15,11,26,st107,2.83387,FFVD01,51,2928,2780
GCA_900043935.1,14,12,26,st10,2.8321,FFUY01,67,2919,2778
GCA_900043945.1,6,11,17,st27,2.88594,FFVG01,61,3028,2887
GCA_900043955.1,14,11,25,st118,2.80085,FFVL01,44,2892,2750
GCA_900044095.1,15,12,27,st1818,2.84654,FFPO01,108,2970,2812
GCA_900044325.1,16,11,27,st3287,2.83627,FFPI01,46,2968,2802
GCA_900044345.1,12,16,28,st124,2.77116,FFVE01,23,2865,2745
GCA_900044355.1,14,12,26,st146,2.82803,FFUS01,51,2928,2778
GCA_900044365.1,14,11,25,st94,2.78818,FFVA01,46,2905,2731
GCA_900044375.1,14,12,26,st89,2.8143,FFVS01,62,2913,2762
GCA_900044385.1,14,11,25,st44,2.82645,FFVH01,54,2916,2767
GCA_900044395.1,14,11,25,st12,2.83433,FFVV01,58,2931,2783
GCA_900044405.1,24,13,37,st127,2.86323,FFUW01,59,2974,2824
GCA_900044415.1,15,12,27,st30,2.8224,FFWL01,67,2915,2776
GCA_900044425.1,15,11,26,st102,2.82083,FFVR01,31,2914,2768
GCA_900044435.1,10,12,22,st48,2.81721,FFVM01,30,2936,2798
GCA_900044445.1,14,11,25,st62,2.82447,FFVY01,66,2927,2771
GCA_900044455.1,14,12,26,st321,2.79162,FFYC01,63,2875,2739
GCA_900044465.1,14,11,25,st470,2.83017,FFZI01,61,2930,2781
GCA_900044475.1,14,11,25,st631,2.83794,FGAY01,56,2934,2777
GCA_900044485.1,14,13,27,st633,2.88615,FGAZ01,101,2995,2816
GCA_900044495.1,24,13,37,st765,2.87088,FGCG01,45,3016,2825
GCA_900044505.1,15,11,26,st778,2.80679,FGCL01,38,2898,2751
GCA_900044515.1,24,13,37,st827,2.91097,FGFU01,58,3072,2877
GCA_900044525.1,16,12,28,st1230,2.7943,FGQN01,24,2866,2711
GCA_900044535.1,24,14,38,st1397,2.94379,FGRC01,73,3111,2912
GCA_900044545.1,15,12,27,st1464,2.81714,FGRF01,67,2902,2746
GCA_900044555.1,15,11,26,st1482,2.83175,FGRI01,58,2934,2776
GCA_900044565.1,24,13,37,st1487,2.94707,FGRL01,65,3094,2900
GCA_900044575.1,15,11,26,st1500,2.8315,FGRM01,46,2931,2782
GCA_900044595.1,14,12,26,st2224,2.82235,FGVO01,57,2927,2784
GCA_900044605.1,14,12,26,st2230,2.80663,FGVP01,56,2900,2757
GCA_900044615.1,25,14,39,st2245,2.90608,FGVR01,58,3057,2881
GCA_900044625.1,14,12,26,st2252,2.81565,FGVQ01,57,2915,2761
GCA_900044635.1,14,13,27,st2251,2.8211,FGVS01,85,2906,2760
GCA_900044785.1,15,11,26,st2057,2.78956,FFPP01,42,2869,2727
GCA_900044795.1,15,13,28,st2189,2.80715,FFPN01,57,2922,2767
GCA_900044885.1,26,14,40,st274,2.90648,FFXN01,68,3045,2860
GCA_900044895.1,14,11,25,st292,2.82957,FFXQ01,47,2925,2782
GCA_900044905.1,14,12,26,st456,2.78677,FFZG01,51,2873,2728
GCA_900044915.1,14,13,27,st462,2.82745,FFZK01,69,2914,2773
GCA_900044925.1,24,13,37,st642,2.86428,FGBA01,66,2995,2826
GCA_900044935.1,14,11,25,st781,2.78952,FGCK01,34,2876,2735
GCA_900044945.1,16,11,27,st804,2.78769,FGCQ01,42,2908,2725
GCA_900044955.1,14,12,26,st816,2.8255,FGCU01,63,2928,2772
GCA_900044965.1,15,11,26,st223,2.80369,FGDU01,40,2925,2749
GCA_900044975.1,15,11,26,st593,2.81265,FGFB01,59,2912,2760
GCA_900044985.1,14,12,26,st621,2.80436,FGFC01,45,2895,2750
GCA_900044995.1,15,11,26,st630,2.83714,FGFE01,30,2935,2785
GCA_900045005.1,15,12,27,st649,2.83107,FGFD01,64,2922,2767
GCA_900045015.1,14,12,26,st953,2.82283,FGHA01,65,2908,2776
GCA_900045025.1,14,11,25,st1122,2.81198,FGIR01,53,2900,2751
GCA_900045035.1,14,11,25,st1127,2.81004,FGIT01,66,2905,2756
GCA_900045045.1,15,13,28,st1136,2.76577,FGIV01,77,2825,2686
GCA_900045055.1,14,12,26,st1139,2.85667,FGIU01,86,2962,2811
GCA_900045065.1,15,11,26,st1476,2.88626,FGMG01,68,3006,2848
GCA_900045075.1,15,12,27,st1655,2.8329,FGOA01,53,2949,2772
GCA_900045095.1,15,11,26,st139,2.8338,FGOM01,59,2926,2782
GCA_900045105.1,14,12,26,st212,2.83175,FGON01,58,2930,2785
GCA_900045115.1,25,14,39,st278,2.85628,FGOR01,44,3015,2826
GCA_900045125.1,24,13,37,st1379,2.89947,FGQZ01,51,3047,2857
GCA_900045135.1,14,12,26,st1581,2.8197,FGRT01,62,2914,2760
GCA_900045155.1,15,13,28,st1932,2.74417,FGTT01,43,2808,2672
GCA_900045165.1,14,12,26,st2396,2.84893,FGWK01,65,2952,2796
GCA_900045175.1,15,11,26,st2445,2.82709,FGWV01,56,2939,2770
GCA_900045185.1,14,12,26,st2533,2.85131,FGXL01,69,2962,2805
GCA_900045195.1,15,13,28,st2540,2.86356,FGXK01,75,2967,2802
GCA_900045205.1,14,12,26,st2550,2.77222,FGXN01,60,2854,2704
GCA_900045215.1,15,11,26,st2574,2.86239,FGXR01,63,2988,2835
GCA_900045225.1,15,11,26,st2591,2.80478,FGXU01,44,2901,2744
GCA_900045245.1,15,11,26,st2604,2.7947,FGXW01,26,2883,2729
GCA_900045255.1,15,11,26,st2639,2.83505,FGXX01,37,2931,2776
GCA_900045265.1,14,11,25,st2613,2.8044,FGXY01,35,2900,2748
GCA_900045475.1,16,11,27,st2954,2.86848,FFPE01,51,2984,2828
GCA_900045495.1,14,12,26,st120,2.84954,FFVF01,60,2962,2814
GCA_900045515.1,24,13,37,st76,2.86326,FFVK01,50,3006,2824
GCA_900045525.1,14,12,26,st88,2.8315,FFVO01,61,2932,2782
GCA_900045535.1,5,14,19,st51,2.88538,FFVU01,81,3091,2902
GCA_900045545.1,14,13,27,st75,2.8318,FFVP01,67,2934,2779
GCA_900045555.1,15,11,26,st144,2.83479,FFWD01,56,2935,2786
GCA_900045565.1,24,12,36,st112B,2.96816,FFVX01,58,3124,2942
GCA_900045575.1,14,13,27,st101,2.81969,FFVT01,63,2905,2765
GCA_900045585.1,24,13,37,st140,2.82966,FFWJ01,40,2944,2773
GCA_900045595.1,24,14,38,st24,2.86524,FFWB01,57,3009,2829
GCA_900045605.1,14,12,26,st134,2.78148,FFWG01,57,2873,2723
GCA_900045615.1,24,13,37,st166,2.86537,FFWK01,43,3006,2828
GCA_900045625.1,24,12,36,st169,2.8653,FFWH01,42,2998,2825
GCA_900045635.1,24,13,37,st175,2.86458,FFWN01,48,2999,2820
GCA_900045645.1,24,12,36,st211,2.90401,FFWW01,56,3063,2877
GCA_900045655.1,15,12,27,st214,2.75364,FFWZ01,45,2811,2677
GCA_900045665.1,14,11,25,st219,2.83254,FFXB01,59,2929,2782
GCA_900045675.1,15,11,26,st254,2.78798,FFXH01,53,2877,2725
GCA_900045685.1,24,13,37,st262,2.90648,FFXJ01,61,3051,2890
GCA_900045695.1,24,13,37,st266,2.94511,FFXL01,60,3086,2914
GCA_900045705.1,10,11,21,st277,2.8059,FFXP01,31,2905,2778
GCA_900045715.1,14,12,26,st302,2.82933,FFXT01,58,2929,2778
GCA_900045725.1,24,12,36,st305,2.96814,FFXW01,60,3124,2936
GCA_900045735.1,14,11,25,st325,2.83495,FFYD01,64,2942,2792
GCA_900045745.1,14,11,25,st330,2.83737,FFYI01,66,2935,2788
GCA_900045755.1,14,12,26,st349,2.80093,FFYJ01,49,2894,2748
GCA_900045765.1,12,13,25,st376,2.71154,FFYN01,47,2785,2608
GCA_900045775.1,14,11,25,st430,2.89908,FFZC01,68,3002,2851
GCA_900045795.1,24,13,37,st453,2.94463,FFZE01,61,3097,2909
GCA_900045805.1,14,12,26,st490,2.83151,FFZN01,63,2948,2785
GCA_900045815.1,24,13,37,st515,2.94815,FFZY01,58,3123,2929
GCA_900045935.1,15,11,26,st838,2.83132,FFQD01,24,2947,2774
GCA_900045945.1,14,12,26,st341,2.81276,FFYF01,46,2906,2763
GCA_900045955.1,14,11,25,st475,2.79925,FFZJ01,47,2888,2744
GCA_900045965.1,14,12,26,st478,2.83116,FFZM01,62,2932,2778
GCA_900045975.1,24,13,37,st772,2.86704,FGCJ01,41,3013,2819
GCA_900045985.1,9,11,20,st776,2.86163,FGCN01,38,2989,2861
GCA_900045995.1,11,14,25,st1424,2.705,FGLO01,22,2806,2655
GCA_900046005.1,24,13,37,st1472,2.87257,FGMH01,58,3015,2827
GCA_900046015.1,14,11,25,st1511,2.81954,FGMS01,48,2943,2763
GCA_900046025.1,10,14,24,st1520,2.78443,FGMR01,24,2921,2744
GCA_900046035.1,9,13,22,st304,2.77361,FGOP01,26,2887,2731
GCA_900046045.1,14,13,27,st340,2.82051,FGOU01,98,2907,2759
GCA_900046055.1,24,13,37,st372,2.86481,FGOT01,49,2998,2821
GCA_900046065.1,15,12,27,st1171,2.79512,FGQH01,58,2895,2740
GCA_900046075.1,15,11,26,st1723,2.80496,FGSI01,36,2896,2746
GCA_900046085.1,15,11,26,st1729,2.80181,FGSK01,30,2893,2742
GCA_900046095.1,16,12,28,st1735,2.79613,FGSM01,63,2878,2726
GCA_900046105.1,15,11,26,st1745,2.80308,FGSP01,40,2889,2747
GCA_900046115.1,14,12,26,st1742,2.81165,FGSR01,66,2909,2763
GCA_900046125.1,14,12,26,st1775,2.81487,FGSQ01,74,2909,2766
GCA_900046135.1,14,11,25,st1793,2.82932,FGSX01,45,2925,2782
GCA_900046145.1,11,13,24,st1792,2.77588,FGSU01,31,2852,2733
GCA_900046155.1,15,14,29,st1798,2.78175,FGSV01,60,2860,2710
GCA_900046165.1,14,12,26,st1799,2.83197,FGSW01,73,2933,2776
GCA_900046175.1,14,11,25,st1803,2.78286,FGSY01,47,2868,2722
GCA_900046185.1,15,11,26,st1820,2.79456,FGTC01,47,2899,2742
GCA_900046215.1,9,13,22,st1881,2.77204,FGTJ01,10,2880,2729
GCA_900046225.1,14,11,25,st1921,2.80119,FGTP01,46,2894,2746
GCA_900046235.1,16,12,28,st1941,2.77965,FGTV01,52,2878,2730
GCA_900046245.1,15,12,27,st1942,2.85234,FGTX01,76,2972,2814
GCA_900046255.1,14,12,26,st1956,2.77739,FGTW01,64,2865,2724
GCA_900046265.1,14,11,25,st1961,2.79942,FGTY01,54,2889,2747
GCA_900046275.1,16,12,28,st1989,2.79091,FGUC01,57,2892,2743
GCA_900046285.1,24,13,37,st1991,2.91346,FGUB01,50,3082,2891
GCA_900046295.1,24,13,37,st1998,2.9089,FGUD01,55,3065,2888
GCA_900046305.1,25,13,38,st2053,2.81162,FGUK01,36,2956,2757
GCA_900046315.1,14,11,25,st2072,2.80409,FGUN01,40,2895,2745
GCA_900046325.1,8,12,20,st2073,2.83321,FGUO01,38,2956,2800
GCA_900046335.1,15,13,28,st2078,2.80593,FGUR01,68,2921,2761
GCA_900046345.1,15,12,27,st2110,2.78665,FGUS01,54,2859,2711
GCA_900046355.1,15,12,27,st2121,2.76226,FGUT01,47,2822,2683
GCA_900046365.1,24,13,37,st2130,2.90334,FGUU01,53,3051,2871
GCA_900046375.1,9,12,21,st2137,2.66923,FGUW01,45,2760,2601
GCA_900046385.1,14,12,26,st2151,2.79358,FGUX01,48,2885,2743
GCA_900046395.1,14,12,26,st2174,2.83336,FGVA01,65,2939,2777
GCA_900046405.1,15,12,27,st2187,2.78237,FGVC01,57,2852,2712
GCA_900046425.1,11,14,25,st2193,2.7278,FGVE01,16,2842,2679
GCA_900046795.1,16,12,28,st2372,2.76251,FFOV01,46,2877,2697
GCA_900046835.1,14,11,25,st346,2.78498,FFYL01,43,2876,2732
GCA_900046845.1,16,12,28,st674,2.76327,FGBI01,38,2825,2683
GCA_900046855.1,14,11,25,st530,2.8283,FGEV01,57,2928,2777
GCA_900046865.1,24,13,37,st963,2.8645,FGPS01,52,2997,2828
GCA_900046885.1,14,11,25,st1113,2.84443,FGQD01,74,2967,2806
GCA_900047135.1,15,12,27,st955,2.78143,FFPU01,55,2857,2710
GCA_900047155.1,14,12,26,st284,2.79616,FFXR01,61,2888,2743
GCA_900047165.1,5,13,18,st297,2.88395,FFXS01,88,3104,2901
GCA_900047175.1,24,12,36,st489,2.91059,FFZL01,62,3071,2884
GCA_900047185.1,14,12,26,st533,2.82757,FGAG01,65,2929,2775
GCA_900047195.1,24,16,40,st534,2.77271,FGAA01,31,2868,2702
GCA_900047205.1,14,11,25,st544,2.82845,FGAB01,65,2919,2782
GCA_900047215.1,15,11,26,st543,2.83353,FGAE01,53,2924,2784
GCA_900047235.1,14,12,26,st575,2.87593,FGAN01,89,3004,2846
GCA_900047245.1,14,11,25,st580,2.78216,FGAO01,50,2870,2725
GCA_900047255.1,15,13,28,st592,2.74398,FGAQ01,55,2803,2666
GCA_900047265.1,24,13,37,st594,2.90815,FGAS01,63,3060,2884
GCA_900047275.1,15,11,26,st614,2.89043,FGAX01,101,3026,2860
GCA_900047285.1,14,11,25,st660,2.7892,FGBE01,39,2860,2716
GCA_900047295.1,14,12,26,st661,2.79473,FGBF01,58,2894,2738
GCA_900047305.1,15,11,26,st672,2.83703,FGBH01,44,2958,2783
GCA_900047315.1,24,13,37,st678,2.95243,FGBM01,61,3124,2918
GCA_900047325.1,24,13,37,st679,2.94806,FGBL01,68,3110,2914
GCA_900047335.1,15,11,26,st695,2.80165,FGBQ01,38,2891,2749
GCA_900047345.1,14,12,26,st704,2.80315,FGBU01,44,2893,2746
GCA_900047355.1,15,11,26,st706,2.8358,FGBV01,47,2937,2776
GCA_900047365.1,14,12,26,st716,2.82051,FGBX01,47,2934,2770
GCA_900047375.1,14,12,26,st731,2.83126,FGBY01,56,2936,2780
GCA_900047385.1,24,12,36,st736,2.95479,FGCA01,56,3119,2923
GCA_900047395.1,15,11,26,st763,2.84676,FGCF01,74,2960,2797
GCA_900047405.1,14,11,25,st798,2.82817,FGCO01,62,2923,2770
GCA_900047415.1,15,11,26,st803,2.82232,FGCT01,47,2916,2768
GCA_900047425.1,15,11,26,st793,2.82242,FGCP01,43,2917,2762
GCA_900047435.1,24,13,37,st808,2.89276,FGCR01,53,3046,2851
GCA_900047445.1,14,11,25,st40,2.82923,FGDE01,55,2908,2762
GCA_900047455.1,5,13,18,st56,2.87555,FGDD01,44,3028,2907
GCA_900047465.1,14,12,26,st72,2.78728,FGDG01,60,2865,2717
GCA_900047475.1,14,12,26,st87,2.79666,FGDH01,60,2888,2742
